Sample	RawRead	CleanRead	MetagenomicRead	SubsamplePercent	AssemblyGenusRichness	GenusRichness	 AssemblySpeciesRichness	SpeciesRichness	GenusHill_0.0	GenusHill_0.1	GenusHill_0.2	GenusHill_0.3	GenusHill_0.4	GenusHill_0.5	GenusHill_0.6	GenusHill_0.7	GenusHill_0.8	GenusHill_0.9	GenusHill_1.0	GenusHill_1.1	GenusHill_1.2	GenusHill_1.3	GenusHill_1.4	GenusHill_1.5	GenusHill_1.6	GenusHill_1.7	GenusHill_1.8	GenusHill_1.9	GenusHill_2.0	GenusHill_2.1	GenusHill_2.2	GenusHill_2.3	GenusHill_2.4	GenusHill_2.5	GenusHill_2.6	GenusHill_2.7	GenusHill_2.8	GenusHill_2.9	GenusHill_3.0	GenusHill_3.1	GenusHill_3.2	GenusHill_3.3	GenusHill_3.4	GenusHill_3.5	GenusHill_3.6	GenusHill_3.7	GenusHill_3.8	GenusHill_3.9	GenusHill_4.0	SpeciesHill_0.0	SpeciesHill_0.1	SpeciesHill_0.2	SpeciesHill_0.3	SpeciesHill_0.4	SpeciesHill_0.5	SpeciesHill_0.6	SpeciesHill_0.7	SpeciesHill_0.8	SpeciesHill_0.9	SpeciesHill_1.0	SpeciesHill_1.1	SpeciesHill_1.2	SpeciesHill_1.3	SpeciesHill_1.4	SpeciesHill_1.5	SpeciesHill_1.6	SpeciesHill_1.7	SpeciesHill_1.8	SpeciesHill_1.9	SpeciesHill_2.0	SpeciesHill_2.1	SpeciesHill_2.2	SpeciesHill_2.3	SpeciesHill_2.4	SpeciesHill_2.5	SpeciesHill_2.6	SpeciesHill_2.7	SpeciesHill_2.8	SpeciesHill_2.9	SpeciesHill_3.0	SpeciesHill_3.1	SpeciesHill_3.2	SpeciesHill_3.3	SpeciesHill_3.4	SpeciesHill_3.5	SpeciesHill_3.6	SpeciesHill_3.7	SpeciesHill_3.8	SpeciesHill_3.9	SpeciesHill_4.0
PGcomcol4a_Bimp	58988182	48426748	3557052	0.9	32	40	54	61	40.0	29.373345915964734	22.100196652355788	17.213945364396032	13.94219661304976	11.725391162825263	10.187381550115578	9.087038925203707	8.27323830517525	7.651573498747578	7.162470189110248	6.76762574879206	6.441823737834904	6.1680224387910725	5.934390115975235	5.7324915361341295	5.55615907920202	5.400775837385218	5.262810600814137	5.1395096445617465	5.0286880149860425	4.928585205218869	4.837763323989899	4.755033853662228	4.679404006837944	4.6100367632608155	4.546220622641564	4.4873463725487674	4.432889001034064	4.382393438313448	4.335463187984825	4.29175116718695	4.250952255904198	4.212797183618408	4.177047473329204	4.1434912296694915	4.111939606890374	4.082223828969495	4.054192661525694	4.027710256060316	4.00265430303007	61.0	47.01633375289366	36.61037278920287	29.044692404274034	23.62522659914567	19.761534249195076	16.99306249604013	14.983671043145328	13.498759326272632	12.37865603651311	11.515703224921511	10.837158666518484	10.293382505403434	9.849997341636755	9.482779316106088	9.174343391984882	8.911983041789334	8.686247907171955	8.489994405991148	8.31774195143666	8.165229026918961	8.02910183257147	7.906692249869141	7.795856961172447	7.694859122740147	7.602280118158566	7.516952898645713	7.437911037353239	7.364349375886671	7.295593328615525	7.231074727190977	7.1703126576140495	7.112898145253243	7.058481831937637	7.006763998597825	6.957486440446951	6.910425815472682	6.865388172170122	6.822204426770555	6.780726609224292	6.74082473482352
PGcomcol4a_Bimp	58988182	48426748	3557052	1	34	42	56	63	42.0	30.543005242927105	22.800665778459297	17.64457278850271	14.214021430538759	11.901543341981544	10.304633845327807	9.1673237905363	8.329920493401346	7.692951876094504	7.193783062848401	6.792227385199047	6.461889851123418	6.184981255075353	5.949189952347406	5.745769126595429	5.568346696766259	5.412170186327059	5.27361756605703	5.149873644126221	5.038711442033827	4.938341433065126	4.847305491748144	4.764400860282337	4.68862464052357	4.6191325733609	4.555207935188817	4.496237717001288	4.441694128352018	4.391120052803695	4.3441174769223885	4.300338186397774	4.259476211974856	4.221261641403014	4.185455509134259	4.151845544717299	4.120242611596252	4.0904777056847745	4.062399411337719	4.035871733756747	4.010772243259138	63.0	48.29050634742893	37.44711032110868	29.60914015153004	24.014406805243325	20.034819149347783	17.18823798878458	15.125466331784512	13.603639527926378	12.457707164726846	11.57645736656517	10.884779295917381	10.331443581312268	9.880998688846304	9.50848930189621	9.19602801842024	8.93056006476701	8.702391257085607	8.504205494881326	8.330398784949576	8.176620339153066	8.039451039660635	7.9161744270846786	7.804610998799233	7.702996520274529	7.609891412662862	7.5241124121367235	7.444680418205606	7.370780266550845	7.301729394231674	7.236953212227253	7.175965590712477	7.118353279515437	7.063763384552017	7.011893237043807	6.962482150499629	6.915304677496257	6.870165065779697	6.82689267919927	6.785338199193264	6.745370461049213
PGcomcol4b_Bimp	54955553	45805759	4618023	0.1	19	28	35	43	28.0	22.59157611630122	18.39186130067564	15.169418606898335	12.717326004950412	10.857612105731626	9.444024785561297	8.361532768956934	7.522907017067938	6.863755189726577	6.3373510974150244	5.910077462734978	5.557786043812306	5.263062061533902	5.01324393135247	4.799021425548388	4.613455400604867	4.451296007899182	4.308508768337406	4.181944132669156	4.0691057208633605	3.9679864170024044	3.8769512460908193	3.7946526620725014	3.7199684469731777	3.6519555238677794	3.5898150886191065	3.532865889640938	3.4805234514853787	3.432283696030551	3.3877098650607538	3.346421957731721	3.308088111205739	3.2724175030915634	3.2391544606901306	3.2080735381926857	3.1789753781924803	3.151683214452131	3.126039903109401	3.1019053923525397	3.079154558092789	43.0	36.172098781380356	30.455963334197573	25.736036959028116	21.888966303252953	18.787048351328618	16.304627037076607	14.324919517681998	12.745135222072998	11.478943539329652	10.456501214097376	9.622853748482408	8.93557983438257	8.362315289452424	7.878511602233221	7.465569893406007	7.10936457467819	6.799111774721769	6.526518777261904	6.285151969237479	6.069969978846275	5.876979607504035	5.702982158240375	5.54538597402919	5.4020673749322246	5.271266978945966	5.151511933642555	5.041557174287936	4.940340704811771	4.84694926046209	4.7605916970156015	4.680578165169791	4.6063036459158395	4.537234798009855	4.472899341583182	4.412877400880167	4.356794374550975	4.304315008603386	4.25513842566303	4.208993922279205	4.165637389187116
PGcomcol4b_Bimp	54955553	45805759	4618023	0.2	30	39	56	65	39.0	28.303911216535155	21.326426448477555	16.701818066414177	13.561917320207764	11.368543637449097	9.790288875142796	8.621521787521628	7.732512888605884	7.039657369950195	6.4878242490709725	6.039812511986913	5.669951947073432	5.360143404604135	5.097358815415937	4.87203196531677	4.6770036945217806	4.506818698400026	4.357249144928773	4.224966895066047	4.107314479729967	4.0021425962941946	3.907693002346758	3.822512801638529	3.745390731165667	3.6753090821337504	3.6114068888188386	3.5529513563502344	3.49931540008051	3.449959783169913	3.404418761383484	3.362288437851475	3.3232172372227216	3.2868980558388396	3.2530617507260784	3.221471707771389	3.191919286860721	3.164219984793093	3.1382101894423915	3.1137444237138863	3.090692997307259	65.0	50.70461194261475	40.01178741027233	32.00925908234615	26.022781944758	21.54301235737259	18.181511372812405	15.643538224518519	13.708600413769062	12.214433013848	11.043247783323842	10.110286660182716	9.354766555497783	8.733039350623242	8.213600271028948	7.773527254775401	7.395974514339659	7.068418868783563	6.78143391397357	6.527830904363468	6.302053606523483	6.099749214441631	5.917461765642556	5.752411253615997	5.602333079753504	5.465360294407741	5.339936409010208	5.224750217979295	5.118686590414019	5.020788940693565	4.930230308557679	4.8462908379249505	4.768340051352403	4.695822749805682	4.628247677539487	4.565178315467873	4.50622532852913	4.451040310787733	4.399310558741386	4.350754667283869	4.3051187902605985
PGcomcol4b_Bimp	54955553	45805759	4618023	0.3	35	43	68	75	43.0	30.280580517319954	22.19970727239114	17.059984034576438	13.726455903007556	11.490749648564842	9.929132163974188	8.792088861360963	7.931847406979405	7.259091499585397	6.7182524469612925	6.2735983491087906	5.901356785053941	5.585175736838363	5.313445572613309	5.0776771998876535	4.87149363564967	4.689986869913413	4.529297677245318	4.386334652179565	4.258582024834688	4.14396519581872	4.04075449741215	3.9474947430656475	3.862952509143734	3.7860758555863705	3.7159629560489025	3.651837246864887	3.593027447369727	3.538951294711006	3.4891021642753883	3.4430379693938806	3.4003718874987876	3.360764567785807	3.32391755277509	3.289567702767059	3.2574824544701437	3.2274557772835335	3.1993047156916203	3.172866425901046	3.1479956305629098	75.0	57.77384875430758	45.05524832894817	35.72197508845232	28.88930633012589	23.875301357315468	20.16824423737116	17.394117980563784	15.28540121023222	13.653547744338166	12.366663739283771	11.332578442462976	10.486609677124966	9.7829964028485	9.18900864970435	8.680933519678655	8.241345208395352	7.857243556805128	7.518777763253319	7.218364780134528	6.950075077762857	6.70920066993053	6.491948307299975	6.295219317134072	6.11644991945146	5.953494108867583	5.804536751441322	5.668028316388751	5.54263523853647	5.42720168001287	5.320719687818424	5.2223056002911745	5.131181156250703	5.046658184510327	4.968126052275314	4.895041265674506	4.826918769882096	4.763324607758698	4.703869677097051	4.648204386107368	4.596014050850576
PGcomcol4b_Bimp	54955553	45805759	4618023	0.4	40	46	71	76	46.0	31.727148260758693	22.935469969170956	17.467684181334253	13.972748387319951	11.64979236742045	10.036881176529832	8.868108490560013	7.9878631744131825	7.302532843609973	6.75392520950334	6.304609600749974	5.929691096745666	5.6120763554474955	5.339671086194774	5.103673898611458	4.897510023977597	4.716148743553706	4.555656662954533	4.412899135629474	4.28533654197052	4.170882359233684	4.067802149718682	3.9746400967272715	3.890164411129038	3.813325906360607	3.743225945847487	3.6790911997900597	3.6202534531770922	3.5661332376370365	3.51622641370421	3.4700930692997183	3.427348264408403	3.387654266591423	3.350714003587813	3.3162655185276297	3.284077257203546	3.253944050045866	3.2256836770022645	3.1991339235248413	3.1741500517485224	76.0	57.97260165814267	45.006515344442754	35.64249031945903	28.84168156814634	23.86402902634729	20.182491053255607	17.423083711155332	15.321905082243903	13.693650147773178	12.408503191362556	11.375413572688716	10.530220144399214	9.827360023348948	9.234147653240278	8.72685214406967	8.288011930175333	7.904592749780296	7.566718239210669	7.266789478143008	6.998869593989175	6.75824993309962	6.541141402749507	6.344452721804744	6.165629472200651	6.002536021613513	5.85336792034109	5.716586141556077	5.590867114612161	5.475064280889498	5.368178137125818	5.26933259409328	5.177756084778378	5.092766284676401	5.013757611317533	4.940190887806189	4.87158471167761	4.807508183647869	4.7475747333695875	4.6914368398966655	4.638781489406029
PGcomcol4b_Bimp	54955553	45805759	4618023	0.5	41	47	77	83	47.0	32.90670463114823	23.864557040635006	18.057872990547683	14.270332486209455	11.731869591952288	9.972301190011738	8.708603915018735	7.7696822253525735	7.050311233833868	6.484161089191492	6.028232564435915	5.6538399755823905	5.341305350787962	5.076768256444539	4.850221216985258	4.654270451616032	4.4833359534688215	4.333123873603721	4.20027136370962	4.08210283416305	3.9764595206177384	3.8815781194228953	3.7960028108417982	3.718520368743718	3.648111491437611	3.5839137140997304	3.5251927236898926	3.4713198671738135	3.4217542956947082	3.376028630661728	3.3337373429796746	3.2945272495435427	3.258089681592983	3.224153987335769	3.192482109578296	3.162864036803234	3.135113969223847	3.1090670739467057	3.0845767283510646	3.061512170151196	83.0	63.62046353480429	49.19253367940475	38.525377542147694	30.68017705500977	24.92131456665253	20.682565278936107	17.538818508690014	15.178976964291273	13.380160917850931	11.984959890844042	10.882970516595636	9.996789679963749	9.27188727822485	8.669509659293475	8.16179649943149	7.728449573852334	7.354464392330052	7.028581175636661	6.742220640614837	6.488746828555766	6.2629515058990926	6.060689671583902	5.878618952303692	5.714011074939699	5.564613836970508	5.4285488194706515	5.3042346657715	5.190328842631496	5.085682907670506	4.989307753564479	4.9003463014515605	4.818051815980123	4.74177050775275	4.670927439665045	4.605015005204453	4.543583428783798	4.48623287101378	4.432606819594749	4.382386519099887	4.335286247277491
PGcomcol4b_Bimp	54955553	45805759	4618023	0.6	47	52	81	85	52.0	34.23121810113264	23.87127233285631	17.743638560960058	13.991889684694181	11.582198852293063	9.950547045280922	8.787815646085383	7.920732177374367	7.2489002792961434	6.71188014446459	6.2718067205045	5.90400607180102	5.591783526885534	5.323437918190416	5.090496913561196	4.8866421820414745	4.707035858817251	4.547887043578472	4.406165598227156	4.279408470455716	4.165585398570539	4.063003508864342	3.970237900898528	3.8860799547839124	3.8094979810350207	3.7396066560634433	3.6756428519325217	3.6169462235005354	3.5629434105666884	3.513135041081206	3.4670849429421198	3.424411123773585	3.384778184205623	3.3478909058513504	3.313488810291282	3.2813415263678776	3.251244834207697	3.2230172784496007	3.1964972620762984	3.1715405473372966	85.0	62.76109241500338	47.459961404720204	36.814798024759035	29.325819253850145	23.99246533052905	20.138762008295583	17.30562937695114	15.181301887934197	13.554263277445047	12.280829182011404	11.26292247534703	10.433033907467493	9.744164952456813	9.163149006014162	8.666223348515915	8.23608507639728	7.8599216605685776	7.528082389493113	7.233173279620639	6.96943382857695	6.732302999537102	6.518113480944066	6.323873773062383	6.147111016476415	5.985756253646843	5.83805962896756	5.702526921046954	5.57787142581338	5.462976997397737	5.356869282884687	5.258693038777972	5.167694011795302	5.083204284907359	5.004630285720705	4.9314428654013245	4.863169007771386	4.799384837574698	4.739709676440268	4.683800953349144	4.631349819457146
PGcomcol4b_Bimp	54955553	45805759	4618023	0.7	47	52	84	88	52.0	34.59285160347526	24.224440994892824	18.017079610180954	14.194408988758829	11.732867784491255	10.064036362465174	8.874090130024332	7.986706105736006	7.299600936791399	6.75107755892565	6.302359704790775	5.9280810533890795	5.611013854033223	5.339048287610616	5.103401836799098	4.897522989197261	4.7163998598675825	4.556112262191847	4.413534194968601	4.28613152132549	4.171821187396363	4.068871012591878	3.975826738181826	3.8914577416460596	3.8147157867951136	3.7447030655029834	3.680647002080162	3.621880083270546	3.567823498956003	3.517973727176571	3.4718914330198793	3.4291922132198134	3.389538831913539	3.3526346740698063	3.318218202105428	3.2860582450209614	3.255949982555301	3.227711512423596	3.2011809087279524	3.176213695538931	88.0	65.41240907247403	49.549477840736884	38.390453593321304	30.50031850860865	24.871443934814938	20.80369042385823	17.815375007837332	15.577675054815844	13.867014805632474	12.531300094082724	11.466560078065422	10.60111436396139	9.884984262118769	9.282856982368166	8.769413907439416	8.326217379600738	7.93962234842819	7.5993635009330385	7.297590063322501	7.028199544482547	6.78637285626844	6.568246361099075	6.3706779195301735	6.191078089979905	6.027286917304397	5.877482923267604	5.740115057840549	5.613851178157574	5.497538540103758	5.390173108573392	5.290875409273459	5.1988712858204496	5.113476376901559	5.034083447756295	4.960151937993504	4.891199251175516	4.826793429633554	4.766546943831087	4.710111388508048	4.65717292432124
PGcomcol4b_Bimp	54955553	45805759	4618023	0.8	49	54	81	84	54.0	35.40543220117409	24.52490216006137	18.105184307570312	14.197171933088514	11.703416658493124	10.024656399021122	8.834010997376591	7.949480186084881	7.266284932077189	6.721665121300516	6.276440776979024	5.9051407481807905	5.590558986549048	5.320652271195	5.086712753225762	4.882256779748361	4.702328967123646	4.5430542109928975	4.401341765637206	4.274684876847653	4.161021792021648	4.05863701628275	3.966089494077859	3.88215917306589	3.805806381714079	3.7361403322030395	3.672394264494823	3.613905528405329	3.5600994134474475	3.510475877685044	3.464598557615746	3.4220855997033377	3.3826019652072583	3.3458529392250385	3.3115786326230525	3.279549308480646	3.249561397237717	3.2214340898751606	3.19500641817952	3.170134746832721	84.0	61.82692345502101	46.69858407101557	36.26683912285924	28.97423955275574	23.793175841024173	20.044382780317406	17.276965018965573	15.190129691312304	13.582007080268314	12.316063949052582	11.299047063291173	10.466509414779484	9.77331055316914	9.187366259546314	8.68551550632937	8.250767694721688	7.870452870428653	7.534966236711628	7.236906889144031	6.970480429269926	6.731079934033809	6.5149886869814235	6.319166872121597	6.141096741318488	5.978668901844799	5.830097798957752	5.693858124846919	5.568636371361615	5.453293449250001	5.346835476163902	5.248390657833589	5.157190763987581	5.072556108511148	4.9938832334940155	4.920634704515501	4.8523305741392715	4.78854117909514	4.728881015867819	4.673003497725262	4.620596439484327
PGcomcol4b_Bimp	54955553	45805759	4618023	0.9	50	55	80	84	55.0	35.63698186323123	24.602963757622497	18.190987939011166	14.303479326561796	11.81403196517006	10.127076088323703	8.923070301763277	8.024702896048819	7.329304414925156	6.7747153518986	6.3216575777974775	5.944313423234185	5.625093368394178	5.351616613014716	5.114905632428541	4.908271821891941	4.7266081570140255	4.565928835675863	4.423062686521606	4.295444444965441	4.180969543189699	4.0778908686471045	3.9847437467570397	3.900290248979543	3.823476984414379	3.753402486347884	3.689291567046735	3.6304748378417147	3.57637213509912	3.526478955626582	3.4803552506973876	3.4376160966828495	3.3979238782872367	3.360981704416818	3.32652783773702	3.2943309641615106	3.2641861626269715	3.2359114617189753	3.2093448901857284	3.1843419445944168	84.0	61.32596896479901	46.23886559603032	35.981678372263055	28.8441142941327	23.763702833286516	20.068693589168195	17.324517599541853	15.244042344577418	13.634278911855494	12.363699410747419	11.341553002659783	10.504468115038158	9.807640894815522	9.218979480003552	8.715180091147808	8.279076844566251	7.897837189313119	7.561722532608854	7.26322933698459	6.996488325812652	6.756840214725956	6.540533182677433	6.344505005674734	6.166224560087467	6.003575302954092	5.854768675921855	5.718279016742291	5.5927940595488534	5.477176832532241	5.370435964782748	5.271702257490562	5.180209969483561	5.095281688899078	5.016315963559567	4.942777078245359	4.874186522493415	4.810115805256003	4.750180354991546	4.694034304183267	4.641366002015076
PGcomcol4b_Bimp	54955553	45805759	4618023	1	50	55	83	87	55.0	36.03931520927026	24.983271268517505	18.442067398653748	14.440169223314946	11.876297213517487	10.147715488570352	8.92281228128876	8.015060894338259	7.316123200531165	6.760714412225862	6.307959503419982	5.931280755686612	5.612758016975503	5.3398875663921315	5.103662592790103	4.8974030048586465	4.716022277282729	4.555556100419977	4.41285177753144	4.285358573588677	4.170982801016581	4.06798525257976	3.9749068836037056	3.890513718311618	3.8137551107732794	3.7437314827052717	3.679668933759138	3.6208989440949173	3.5668419291338482	3.5169937650993686	3.4709146457662268	3.4282197965628685	3.3885716878393928	3.3516734714358294	3.317263424476448	3.2851102286331177	3.255008946598159	3.2267775832911516	3.2002541394983974	3.17529408165576	87.0	64.11169023530087	48.45647346482914	37.590487252318084	29.942842462852	24.485188811011188	20.53126530099175	17.617453511804435	15.428872414584228	13.751182073985996	12.438082443139429	11.389199747818669	10.53511163249259	9.827285492682625	9.231354720210128	8.722631853602042	8.283107066203431	7.899429143089086	7.561536810944095	7.261722372544748	6.993984599575335	6.753576743776217	6.536687350868626	6.340212317316426	6.161590237103523	5.998682069954178	5.849682143402451	5.7130515178283305	5.587467465137909	5.471784671798035	5.365005058680211	5.266254000279473	5.1747613485101	5.089846104798502	5.0109038950627784	4.937396623958623	4.868843844028915	4.804815490511811	4.744925716359254	4.6888276234764765	4.636208731636169
PGnos_high_hv13-1	1104861	842095	665507	0.1	2	22	6	31	22.0	17.389074085472444	13.66413339524293	10.727954168851424	8.466273829071506	6.758114156709213	5.486655286442602	4.54805699951063	3.85642250811762	3.344740435156948	2.962975400847209	2.674852679046274	2.4545144866421817	2.283654584832491	2.149305786794844	2.042230857325532	1.9557908736721632	1.8851626927234038	1.8268010964841797	1.7780687631666967	1.7369803200847558	1.7020238594695452	1.6720352558730582	1.646108725882881	1.6235324838430982	1.6037419469496006	1.5862853397118262	1.570798151102828	1.5569839779414165	1.5446000219944886	1.533446011566432	1.523355666769778	1.5141900712394327	1.505832484963584	1.4981842553883284	1.491161572024462	1.48469287367569	1.4787167641536545	1.4731803268285653	1.46803775400213	1.463249226294651	31.0	25.440514617504522	20.852177504462404	17.161361478593808	14.259672225561058	12.018762478955695	10.307517156058339	9.006088126596524	8.013784731469702	7.251068363610489	6.657714936378345	6.189324145560486	5.813633743108719	5.507332208709113	5.25356405632619	5.040081614954151	4.857916559058863	4.7004395894792435	4.562698843536432	4.440954426975808	4.332349686273755	4.234677612167677	4.146213576249749	4.0655945558441395	3.991731162936232	3.9237430039688435	3.8609107729604597	3.8026404493165393	3.7484363266045504	3.697880537123215	3.6506173922396643	3.6063413195707517	3.56478750540944	3.5257245851684247	3.488948893857992	3.4542799118353287	3.4215566314742816	3.3906346372275578	3.361383741275137	3.3336860541779334	3.3074343979813365
PGnos_high_hv13-1	1104861	842095	665507	0.2	4	21	8	31	21.0	16.545067928360602	13.033157321430592	10.299446327337142	8.19859042810887	6.603301483179083	5.403661417350572	4.5071109672790595	3.83830058794936	3.3380835626746266	2.9615392844431505	2.675420936131231	2.4555432450395474	2.284473551746915	2.1496773058052736	2.042118099755295	1.9552409464495542	1.884250274625283	1.8256029103136489	1.776653256608067	1.7354045496259656	1.7003335739282583	1.6702662319187327	1.64428844490483	1.6216817525361973	1.6018763113279282	1.5844162567171605	1.5689339311127395	1.555130529336491	1.5427614324605037	1.531624998278414	1.5215539229799644	1.5124085318626364	1.5040715292616913	1.4964438610429285	1.4894414317715579	1.482992483187546	1.477035487891139	1.4715174470543246	1.4663925069534038	1.461620828591657	31.0	25.176415592305016	20.482432251914354	16.775026313879035	13.899002685898992	11.698066177767176	10.026839411383026	8.759748997059718	7.794883380009293	7.05340903392411	6.476363584989686	6.020568058375495	5.654748421094403	5.356331314104982	5.108992012841071	4.900858608069484	4.723228383259757	4.569661211676059	4.43534179538012	4.3166305148895985	4.210745711113556	4.115537487403863	4.029325437686301	3.9507812741220567	3.8788432126392514	3.812652997958553	3.7515092009155078	3.694832308632132	3.6421384305863342	3.593019348559836	3.5471272720828724	3.5041631083582856	3.463867374183301	3.426013106108382	3.390400290649617	3.356851457171234	3.3252081648300456	3.2953281806527293	3.2670831947061396	3.240356954913682	3.215043731595759
PGnos_high_hv13-1	1104861	842095	665507	0.3	4	22	8	31	22.0	17.216178999060922	13.481862181224999	10.604238625865957	8.414056480318473	6.76484337455856	5.532635758159926	4.615604207349429	3.932882664788989	3.422336119286873	3.0375419503783254	2.744528902198358	2.5187562250477153	2.3425978886416092	2.203394141534435	2.0920129071080593	2.0018186732299212	1.9279456359113982	1.866789091647487	1.8156498978327242	1.7724851025220238	1.7357319547063497	1.7041827079091052	1.67689475059992	1.653125476026794	1.632284619258619	1.6138990372400495	1.597586435223628	1.5830355859204166	1.569991304468611	1.5582429386396381	1.5476154802122424	1.5379626474397954	1.5291614618371472	1.5211079666686207	1.5137138242231107	1.506903594314292	1.500612544438835	1.4947848775480521	1.4893722898771407	1.4843327911710853	31.0	25.260318078885078	20.62929968849158	16.961224561709646	14.103991071103263	11.906772069706404	10.229741500590523	8.951782506443212	7.974035167509089	7.219495467635265	6.630157336316842	6.163251872917954	5.787608078954628	5.480600645743191	5.225785704323511	5.011151840566918	4.827859453948042	4.6693441186225275	4.53068208015869	4.408141132515907	4.298861528520168	4.2006279353108935	4.111705280471581	4.030719652236068	3.956571177703076	3.888369767571779	3.8253873418792286	3.7670220302916935	3.7127711420595397	3.6622106080240058	3.6149792341489517	3.570766556950686	3.529303412938461	3.4903545656391715	3.453712901631668	3.419194829678063	3.3866366073298106	3.3558913862981137	3.326826817773045	3.2993230962922997	3.2732713489631253
PGnos_high_hv13-1	1104861	842095	665507	0.4	5	22	9	33	22.0	17.041148603602622	13.297518810700895	10.460453849893383	8.31362934265381	6.6966668536067395	5.485087914513024	4.580347163433402	3.9048517780683865	3.398725424051153	3.0168609141289093	2.725979500127616	2.50188371567152	2.327113855646965	2.1890927154049136	2.0787328011850823	1.9894262533638232	1.9163271336127632	1.855846614910426	1.8052989718412051	1.7626528365367802	1.7263555022802122	1.6952079103784312	1.6682749319449361	1.6448203793244836	1.6242594778083501	1.6061237712470324	1.5900349625692558	1.5756852342952083	1.562822311997419	1.5512380307616696	1.5407595116551518	1.5312422993955463	1.522564985743474	1.5146249672286662	1.5073350754092614	1.500620883082294	1.4944185377243056	1.4886730088381617	1.483336662258549	1.478368094265462	33.0	26.47264173788513	21.364349401936853	17.406154346587883	14.372883690620574	12.069497965641519	10.32889865594891	9.013042058047755	8.012652080575105	7.244423925972192	6.646610913527116	6.174258813619913	5.7949350237925605	5.4852916303341654	5.228472753907635	5.012232427698211	4.827597272087735	4.667926017829138	4.528250067572226	4.4048102492680545	4.294729765649558	4.1957816929140686	4.106222357354236	4.024670888347757	3.9500213787470906	3.8813782607397194	3.8180083526170496	3.759304980362816	3.7047609191824464	3.6539478299784576	3.606500515686032	3.5621047804949337	3.5204880007187547	3.481411749691101	3.444665988034866	3.4100644538416933	3.3774409777958976	3.346646515224103	3.317546736896154	3.290020057731272	3.263956010666839
PGnos_high_hv13-1	1104861	842095	665507	0.5	7	23	10	32	23.0	17.514563991123865	13.481505370779214	10.497385826901034	8.283208805310185	6.640575658433365	5.423487229349884	4.521966012167721	3.8527399823157986	3.353336762360092	2.977605719448153	2.6919535392945884	2.472179941790831	2.3009358340100876	2.165780490235224	2.057754106369348	1.9703568198850585	1.8988299316469421	1.839653565811492	1.7901959831438259	1.7484679780855565	1.7129498197003021	1.682468337688421	1.6561088317185275	1.6331513290449917	1.6130240057215988	1.5952688153108339	1.5795158813005241	1.5654642404690746	1.5528672318887828	1.5415213153605776	1.5312574440163411	1.5219343555365448	1.5134333164433331	1.50565397556064	1.4985110704995885	1.4919317948895912	1.4858536809226988	1.480222886414635	1.4749928013878022	1.4701229085425067	32.0	25.56106508825429	20.61699007272416	16.834600489251123	13.95608519636885	11.775227093306881	10.125663079833656	8.875030938348878	7.920624967292107	7.184793586316489	6.610049396204822	6.154426268022505	5.787508758183798	5.487286453518352	5.237786727961267	5.027350237062969	4.847398203547237	4.691559543717045	4.555054614357603	4.434259502513041	4.326396616328449	4.229313591096617	4.141324134025227	4.06109253719569	3.987549183564801	3.9198282158661564	3.857221180430944	3.799142278974595	3.7451021227677823	3.694687762896078	3.6475473877106777	3.6033785154766336	3.5619188219085545	3.522938966451961	3.4862369436917104	3.4516336050158345	3.4189690830671386	3.388099916294863	3.358896719238779	3.3312422804324693	3.3050299971591297
PGnos_high_hv13-1	1104861	842095	665507	0.6	8	23	11	34	23.0	17.677675043226536	13.694932642596612	10.705613667467244	8.463775347555423	6.788251439041153	5.540862884620954	4.614332711150365	3.925607768932483	3.4114424070716116	3.0246740038613367	2.730781620071965	2.5048215744676363	2.3288866681997566	2.190130656729971	2.0793032923896995	1.9896973796013955	1.9164057018348013	1.8558011908117105	1.8051739725362974	1.7624772528855832	1.7261483633029857	1.6949817483278475	1.6680380053970387	1.6445781152080576	1.6240154162655227	1.6058801903415632	1.5897932945744273	1.575446344929388	1.562586688714007	1.551005910199992	1.5405309661064097	1.5310172954954029	1.5223434242542262	1.514406709899396	1.5071199629853378	1.500408747246827	1.4942092088814976	1.4884663210538491	1.4831324562657822	1.4781662191624738	34.0	27.163302761098148	21.837410141546776	17.729288827153425	14.593870701871548	12.221379756746062	10.434317662581966	9.087431961978888	8.066482644230188	7.284764585606823	6.678215888388135	6.2003146800317746	5.817570794782978	5.505923857765889	5.248037792603929	5.031342484900001	4.84664536995431	4.687156814224741	4.547807846335334	4.424771597138227	4.315125930225283	4.216613947961952	4.127472600010681	4.046308963667819	3.9720101428982404	3.9036770711915914	3.840575457171265	3.78209913091095	3.727742437086372	3.6770792823730947	3.6297471155039145	3.5854345907549052	3.543872001037983	3.504823807011625	3.468082762147015	3.433465260049026	3.4008076230573745	3.3699631196849023	3.34079954943481	3.3131972716983964	3.287047584151597
