Sample	RawRead	CleanRead	MetagenomicRead	SubsamplePercent	AnnotatedRead	GenusRead	SpeciesRead	AssemblyGenusRichness	GenusRichness	AssemblySpeciesRichness	SpeciesRichness	Group	GenusHill_0.0	GenusHill_0.1	GenusHill_0.2	GenusHill_0.3	GenusHill_0.4	GenusHill_0.5	GenusHill_0.6	GenusHill_0.7	GenusHill_0.8	GenusHill_0.9	GenusHill_1.0	GenusHill_1.1	GenusHill_1.2	GenusHill_1.3	GenusHill_1.4	GenusHill_1.5	GenusHill_1.6	GenusHill_1.7	GenusHill_1.8	GenusHill_1.9	GenusHill_2.0	GenusHill_2.1	GenusHill_2.2	GenusHill_2.3	GenusHill_2.4	GenusHill_2.5	GenusHill_2.6	GenusHill_2.7	GenusHill_2.8	GenusHill_2.9	GenusHill_3.0	GenusHill_3.1	GenusHill_3.2	GenusHill_3.3	GenusHill_3.4	GenusHill_3.5	GenusHill_3.6	GenusHill_3.7	GenusHill_3.8	GenusHill_3.9	GenusHill_4.0	SpeciesHill_0.0	SpeciesHill_0.1	SpeciesHill_0.2	SpeciesHill_0.3	SpeciesHill_0.4	SpeciesHill_0.5	SpeciesHill_0.6	SpeciesHill_0.7	SpeciesHill_0.8	SpeciesHill_0.9	SpeciesHill_1.0	SpeciesHill_1.1	SpeciesHill_1.2	SpeciesHill_1.3	SpeciesHill_1.4	SpeciesHill_1.5	SpeciesHill_1.6	SpeciesHill_1.7	SpeciesHill_1.8	SpeciesHill_1.9	SpeciesHill_2.0	SpeciesHill_2.1	SpeciesHill_2.2	SpeciesHill_2.3	SpeciesHill_2.4	SpeciesHill_2.5	SpeciesHill_2.6	SpeciesHill_2.7	SpeciesHill_2.8	SpeciesHill_2.9	SpeciesHill_3.0	SpeciesHill_3.1	SpeciesHill_3.2	SpeciesHill_3.3	SpeciesHill_3.4	SpeciesHill_3.5	SpeciesHill_3.6	SpeciesHill_3.7	SpeciesHill_3.8	SpeciesHill_3.9	SpeciesHill_4.0
PGnos_high_hv13-1	1104861	842095	665507	1	370592.0	316944.0	268610.0	14	29	17	39	Fungi	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGnos_high_hv13-2	56836899	35282101	10413704	0.1	1509842.0	1284252.0	993684.0	30	33	57	64	All	33.0	22.46146636312861	16.53738661939326	13.133171711184506	11.08749784088477	9.787098566351329	8.911114447818415	8.288320539426966	7.823986895086541	7.463427220684028	7.173686794279318	6.934089428165419	6.7311783538782075	6.555901995922544	6.401988617041691	6.264974510389914	6.1416045491409905	6.029451952799366	5.9266709460477625	5.831832099157912	5.7438103192040915	5.661707085425297	5.58479540007036	5.512480092428322	5.444268689807036	5.379749691101994	5.318576116545006	5.260452881607313	5.205126987570848	5.152379818478218	5.102021035683688	5.0538836998209105	5.007820346714978	4.963699812253468	4.921404650457206	4.880829024902053	4.841876980225342	4.804461020407518	4.768500935704232	4.733922831802658	4.700658323891054	64.0	47.4201583997866	36.48544021506716	29.18799218462921	24.225415542784443	20.770122634441638	18.300432464320878	16.486691386547317	15.118488744404576	14.059515554551894	13.21991347001195	12.53933788714126	11.97649992845396	11.502625443985249	11.097300716087274	10.745790693927486	10.43727939500349	10.163697047359996	9.918926527837426	9.698258785275979	9.498014099796432	9.31527531286907	9.147697629252061	8.99337141335444	8.850722079020297	8.718436223521715	8.595406522530535	8.480690171472263	8.37347720408539	8.273066082303476	8.17884469004058	8.090275380908379	8.00688309557189	7.92824582500511	7.853986883044709	7.783768587097178	7.717287044656103	7.654267815895485	7.594462276363028	7.537644543892542	7.483608863977434
PGnos_high_hv13-2	56836899	35282101	10413704	0.1	1509842.0	1284252.0	993684.0	30	33	57	64	Bacteria	17.0	12.510206105413246	10.082491039807556	8.706745009340173	7.873023136545288	7.3295887929645005	6.950111836249569	6.668679196931456	6.449174736143059	6.2707725482919	6.120866547152359	5.991484929452401	5.877389450023735	5.7750216955695715	5.681893562928299	5.59622077155053	5.5166947937166215	5.442336563483795	5.372400106254414	5.306307532279964	5.243604242969132	5.183927462535007	5.126983736956742	5.072532582925187	5.0203744298146935	4.97034160867247	4.922291538018054	4.876101516956895	4.8316647105192345	4.788887030538782	4.747684696923474	4.707982321112241	4.669711393831658	4.632809088211301	4.597217310380741	4.562881945206576	4.529752256436309	4.497780409298955	4.46692109033648	4.437131204444415	4.408369633167634	39.0	28.880192824793866	22.451962641447103	18.350242235143558	15.687272760368804	13.909907784956888	12.68213266402401	11.801394881960325	11.144879167166293	10.637044131155154	10.23054546561951	9.895092890026874	9.610894841289308	9.364746700894598	9.147655114553794	8.95336813106366	8.77744900369489	8.616682394823309	8.468687551990513	8.33166259328551	8.20421317667842	8.08523627142623	7.973840384081481	7.869290188559911	7.770967669051567	7.678344546419566	7.5909624854840825	7.508418714495398	7.430355440907444	7.356451952298739	7.286418632707217	7.21999235744879	7.15693288939102	7.097020010217488	7.040051197141708	6.985839709356697	6.934212986377886	6.885011287221436	6.838086518399712	6.793301212317777	6.750527627422239
PGnos_high_hv13-2	56836899	35282101	10413704	0.1	1509842.0	1284252.0	993684.0	30	33	57	64	Viruses	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	4.872236060060496	4.746862947222635	4.6241236431937685	4.504261530351237	4.387515276364009	4.274113282798811	4.1642680107146655	4.058170524455822	3.9559855903638566	3.8578476291507537	3.76385775335225	3.6740820331094746	3.58855103583471	3.5072605901881393	3.4301736429527647	3.3572230165482235	3.288314838892079	3.2233324060323647	3.162140248210675	3.104588196520984	3.0505152840630236	2.9997533566658645	2.952130309071335	2.90747289944734	2.8656091261564707	2.826370174952044	2.789591962253112	2.755116311517892	2.7227918059831175	2.692474363273084	2.6640275766791954	2.6373228652159213	2.6122394706514562	2.5886643351948613	2.566491888836812	2.5456237707903124	2.525968505251052	2.5074411479001175	2.489962916248802	2.473460814078643
PGnos_high_hv13-2	56836899	35282101	10413704	0.1	1509842.0	1284252.0	993684.0	30	33	57	64	Arthropods	4.0	2.6287816986828743	1.8689074223193096	1.4667292564035574	1.2569024741659782	1.1463640098813137	1.086813713507091	1.0538379804044948	1.0350349108743297	1.0239854516597642	1.0172891637518189	1.0131009485898734	1.0103956965505894	1.0085905285002308	1.007346350251772	1.0064613362609647	1.0058125717599196	1.0053234445686328	1.0049450736415813	1.004645531706894	1.0044034733796885	1.004204297075041	1.0040377894826986	1.0038966524805393	1.0037755643636028	1.0036705702134294	1.0035786785492036	1.0034975895147387	1.0034255083957166	1.0033610154442874	1.003302973487638	1.0032504613090398	1.0032027248892008	1.0031591412149539	1.0031191910606836	1.0030824382653358	1.0030485137736913	1.0030171032153932	1.002987937141567	1.0029607832796459	1.0029354403364876	7.0	5.764275054506819	5.015042595304818	4.556989973204252	4.268884265194109	4.079445980088526	3.9477020718455473	3.850175487308624	3.773319728511456	3.7092282183232608	3.653227575619462	3.6025226012807967	3.555425063707265	3.5109085133155875	3.4683473023871483	3.427361166880387	3.3877212304792	3.349292308492726	3.311997002412399	3.2757930811751366	3.24065909140247	3.206585144281353	3.173567009594094	3.141602354296287	3.110688390993008	3.0808204641616412	3.0519912652145345	3.0241904705515	2.99740466291513	2.971617439651153	2.9468096404014275	2.922959646524762	2.9000437183618177	2.8780363463341803	2.856910599053939	2.836638456924986	2.817191123667796	2.7985393111494936	2.780653495095778	2.7635041408767433	2.74706189972545
PGnos_high_hv13-2	56836899	35282101	10413704	0.1	1509842.0	1284252.0	993684.0	30	33	57	64	Others	2.0	1.6712924696717775	1.44830155285546	1.3005124280863707	1.2036802041166454	1.1403707611758203	1.0987999513547184	1.0712704524436933	1.0528336809976813	1.0403231448603452	1.0317091273987602	1.0256835775386697	1.021397243180032	1.0182939530260748	1.016005993958995	1.014287762856396	1.01297343467371	1.0119497660511112	1.0111384925295415	1.0104848458925386	1.009950002475125	1.0095060742913002	1.009132757131199	1.0088150666132703	1.0085417942348818	1.0083044438362851	1.008096491365907	1.0079128641563528	1.0077495706189008	1.0076034339954292	1.0074718988016256	1.0073528885582392	1.0072447000762805	1.0071459240610303	1.0070553848590482	1.0069720942699463	1.0068952157950575	1.006824036706653	1.0067579460330347	1.0066964170599555	1.0066389933105522	2.0	1.6712924696717775	1.44830155285546	1.3005124280863707	1.2036802041166454	1.1403707611758203	1.0987999513547184	1.0712704524436933	1.0528336809976813	1.0403231448603452	1.0317091273987604	1.0256835775386708	1.0213972431800324	1.0182939530260753	1.0160059939589952	1.0142877628563962	1.0129734346737103	1.0119497660511116	1.0111384925295417	1.0104848458925388	1.0099500024751251	1.0095060742913005	1.0091327571311992	1.0088150666132705	1.008541794234882	1.0083044438362854	1.0080964913659072	1.007912864156353	1.007749570618901	1.0076034339954294	1.0074718988016258	1.0073528885582395	1.0072447000762808	1.0071459240610305	1.0070553848590484	1.0069720942699465	1.0068952157950577	1.0068240367066532	1.0067579460330347	1.0066964170599557	1.0066389933105522
PGnos_high_hv13-2	56836899	35282101	10413704	0.1	1509842.0	1284252.0	993684.0	30	33	57	64	Fungi	2.0	1.480148267417851	1.2286802662059326	1.109967406089833	1.0539286244917003	1.0271619061437778	1.0141545062497828	1.0077005123918905	1.0044188663955256	1.0027015719687187	1.0017721531484853	1.0012492876305972	1.0009421359451034	1.0007531205734288	1.0006311221342723	1.0005486178714875	1.0004903344054001	1.00044751393627	1.0004149585310327	1.0003894723845514	1.0003690206987244	1.0003522634808046	1.0003382899069009	1.000326462577896	1.0003163235291055	1.0003075358640057	1.0002998464931603	1.0002930617127552	1.0002870307992928	1.0002816347351404	1.0002767782964581	1.0002723843937111	1.0002683899524674	1.000264742867487	1.00026139971778	1.0002583240298553	1.0002554849416776	1.0002528561635025	1.0002504151613787	1.0002481425095822	1.0002460213725637	3.0	2.1408807593022456	1.650691596606071	1.3776995393896814	1.2256697108666137	1.139622883509951	1.089730309232073	1.0600093822871943	1.0418125181186135	1.0303665028505469	1.0229739524605257	1.0180736439059899	1.0147409015842273	1.0124160135940719	1.0107531513534485	1.0095344196512752	1.00861992014518	1.0079181676518048	1.007368245128783	1.0069288571658186	1.0065715080146271	1.0062761852443938	1.0060285883857796	1.0058183237671094	1.0056377118339759	1.0054809878980715	1.0053437589183387	1.0052226290687685	1.0051149380210997	1.0050185754735623	1.0049318479231628	1.0048533816953493	1.0047820514567987	1.0047169268631415	1.0046572322705436	1.004602315970289	1.0045516264452652	1.0045046938615318	1.004461115504254	1.004420544215562	1.0043826791390371
PGnos_high_hv13-2	56836899	35282101	10413704	0.2	2981198.0	2580096.0	2150302.0	45	47	79	79	All	47.0	30.29240171301915	20.93806576663023	15.711513286288419	12.702004370249583	10.875867560123744	9.697390660683263	8.889209042573796	8.303848521427826	7.859626405188584	7.509171889803156	7.223728674693808	6.98507856854938	6.781223695252866	6.603983844887441	6.447606807486921	6.3079352534950806	6.181890664572175	6.067143994624972	5.961899673177307	5.864750310359918	5.774576622418626	5.690476962452823	5.611716665741756	5.537690939725923	5.467897202204379	5.401914139233069	5.339385630805522	5.280008263927999	5.223521531675808	5.169700072348902	5.118347478042695	5.069291324089488	5.02237915739863	4.977475244096619	4.934457922524202	4.893217441577999	4.853654189962557	4.815677241456498	4.779203156399171	4.744154991402778	79.0	57.121620064222085	43.29782029295971	34.4380426906537	28.596074989882023	24.600894721945675	21.760404928265164	19.663750623119196	18.062337457309035	16.8016756168703	15.782895828897725	14.940858907258411	14.231456247287488	13.62405157101581	13.09685853232608	12.634038445243084	12.223833469430106	11.857339609765027	11.527684653599309	11.229467915806092	10.958372439794958	10.710892659697679	10.484140477767275	10.275705283325989	10.083551517679021	9.905942667208292	9.741384064618837	9.588579224695463	9.446396031399418	9.313840181024997	9.190034036306683	9.074199567544653	8.965644421518608	8.863750416005754	8.767963940235262	8.677787872226133	8.592774718214663	8.512520748019018	8.436660950663823	8.364864672094619	8.29683182499137
PGnos_high_hv13-2	56836899	35282101	10413704	0.2	2981198.0	2580096.0	2150302.0	45	47	79	79	Bacteria	25.0	16.307625624849045	11.88361857536387	9.607212310777653	8.370205860034709	7.641489353968605	7.172330145977408	6.843961289718554	6.597226423375391	6.401058022174396	6.238190280996644	6.098477137508045	5.975636355924575	5.8655894423116655	5.765575093361887	5.673653937764154	5.588419894398552	5.5088252332256085	5.434070668927765	5.363533993476995	5.296722302574477	5.233239107570037	5.1727611068405315	5.115021394604942	5.059797070042358	5.0068999275019905	4.956169353459714	4.90746683741415	4.860671685742774	4.8156776473368	4.7723902403532685	4.730724624640283	4.690603903031019	4.6519577622919766	4.614721384606201	4.578834575390416	4.544241064521016	4.5108879467074185	4.478725233505315	4.447705494794019	4.4177835717946685	47.0	33.44564135258862	25.52354139630718	20.832191447512052	17.95120784885209	16.088687938206633	14.812709951068099	13.886383681806448	13.17697381374413	12.607954309569893	12.133838814253432	11.726761479296158	11.369141170615995	11.049556783891086	10.760363206218104	10.496278354920344	10.25352732710944	10.029314419359897	9.821492432658498	9.628352911920985	9.448491638362736	9.28072150067827	9.12401546034389	8.977468755713772	8.840273462293926	8.711701016578939	8.591089888858205	8.47783659851887	8.371388912773856	8.27124048658071	8.176926469952624	8.088019781367851	8.004127856362519	7.924889750556416	7.849973520568001	7.779073833810765	7.711909775075031	7.648222828010799	7.587775015673378	7.530347187798494	7.4757374444671125
PGnos_high_hv13-2	56836899	35282101	10413704	0.2	2981198.0	2580096.0	2150302.0	45	47	79	79	Viruses	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	4.874908895065526	4.75207065179589	4.631731520827794	4.514137081139516	4.3995272030732755	4.288130672990641	4.180159772904578	4.075805129283922	3.9752311364876425	3.878572221807401	3.7859301550539315	3.6973725239037356	3.612932407039169	3.532609191172273	3.456370404715285	3.384154386788101	3.315873578634357	3.2514182151484734	3.1906602041383216	3.133457005451599	3.0796553557846793	3.0290947227084053	2.9816104088836464	2.9370362614734504	2.895206970480804	2.855959962318601	2.819136911349367	2.784584902974188	2.7521572879738465	2.721714270198299	2.693123269330482	2.6662590981797267	2.6410039905056686	2.6172475112971076	2.5948863771467776	2.5738242101611504	2.5539712449102603	2.535244004362898	2.5175649576166363	2.5008621695287903
PGnos_high_hv13-2	56836899	35282101	10413704	0.2	2981198.0	2580096.0	2150302.0	45	47	79	79	Arthropods	9.0	5.865008420500436	4.049518121215233	3.0434703412578443	2.491714039308809	2.1822799143655334	2.0004388936664816	1.8866733578370505	1.8102734937030631	1.755175185289468	1.7127879726672464	1.6783975777629756	1.6493415735480936	1.6240671215367175	1.601634431019401	1.5814499007861136	1.5631199933261135	1.5463697820022038	1.5309967559385158	1.516844162391741	1.503785341573186	1.4917143357213374	1.4805401291693925	1.4701830185348068	1.4605722501008553	1.4516444224379408	1.443342359083084	1.4356142758784092	1.4284131376782971	1.4216961405543769	1.4154242803031443	1.4095619828714736	1.4040767812643462	1.3989390289402117	1.3941216430284131	1.389599872754427	1.3853510897344037	1.3813545976044843	1.377591458967046	1.374044337977716	1.370697357132026	14.0	11.09500583517563	9.280104637427556	8.140498153427671	7.405564905325114	6.910575440753914	6.558677045315558	6.293529790558166	6.082242249665727	5.905397293145781	5.751363355004445	5.613061678626353	5.4861161034283095	5.367780664158107	5.256308316060117	5.150572960610286	5.049839080608699	4.9536188023751375	4.861581653961237	4.773496686780947	4.689194874227328	4.608544482278487	4.531434914125747	4.457766200088272	4.387442310915664	4.320367090214886	4.256441988643472	4.195565031272329	4.137630614490246	4.0825298420061	4.030151189811134	3.980381348627409	3.933106136152783	3.8882114044927554	3.845583893231757	3.8051119974703123	3.766686434167529	3.730200800300776	3.695552023503517	3.662640710637534	3.631371402749297
PGnos_high_hv13-2	56836899	35282101	10413704	0.2	2981198.0	2580096.0	2150302.0	45	47	79	79	Others	2.0	1.8706820555660943	1.757301816696899	1.6590547718556194	1.5747585620567717	1.5030011968988073	1.442277686407657	1.3910987707066444	1.3480660378235176	1.311915685080488	1.2815373803525165	1.2559757397795346	1.23442111648032	1.2161948152666007	1.200732223625054	1.1875660093447147	1.176310563197289	1.1666482228542272	1.158317423332188	1.1511027017499174	1.144826377734295	1.139341690994346	1.134527174999158	1.1302820620047853	1.1265225390114997	1.1231787005179978	1.1201920690230094	1.1175135766735662	1.115101920800185	1.1129222223447734	1.1109449296496479	1.1091449210997701	1.1075007690718917	1.1059941348945426	1.1046092703704458	1.1033326061206354	1.1021524107960432	1.1010585082471254	1.1000420421911565	1.0990952798879758	1.0982114479229874	2.0	1.8706820555660943	1.757301816696899	1.6590547718556194	1.5747585620567717	1.5030011968988073	1.442277686407657	1.3910987707066444	1.3480660378235176	1.311915685080488	1.2815373803525165	1.2559757397795346	1.23442111648032	1.2161948152666007	1.200732223625054	1.1875660093447147	1.176310563197289	1.1666482228542272	1.158317423332188	1.1511027017499174	1.144826377734295	1.139341690994346	1.134527174999158	1.1302820620047853	1.1265225390114997	1.1231787005179978	1.1201920690230094	1.1175135766735662	1.115101920800185	1.1129222223447734	1.1109449296496479	1.1091449210997701	1.1075007690718917	1.1059941348945426	1.1046092703704458	1.1033326061206354	1.1021524107960432	1.1010585082471254	1.1000420421911565	1.0990952798879758	1.0982114479229874
PGnos_high_hv13-2	56836899	35282101	10413704	0.2	2981198.0	2580096.0	2150302.0	45	47	79	79	Fungi	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.6432518015190722	1.4113812748197718	1.2642682498228115	1.1718955795558263	1.1139052941308385	1.0772639298676587	1.0538656286724992	1.0387245666852858	1.0287765627297523	1.0221296053856617	1.017606539277728	1.014468181318394	1.0122455747821308	1.0106378816332058	1.0094498113304777	1.0085529818541576	1.0078618619899453	1.0073186620844057	1.0068837584265053	1.0065295666727738	1.0062365826724244	1.0059907969384305	1.0057819874789293	1.0056025795434629	1.0054468748616294	1.0053105241761007	1.0051901616897483	1.0050831484640408	1.0049873899683814	1.0049012046852799	1.0048232282857383	1.0047523428810543	1.004687624162729	1.004628301452302	1.0045737271754056	1.004523353292437	1.004476712919917	1.004433405865166	1.0043930871406408	1.0043554577685583
PGnos_high_hv13-2	56836899	35282101	10413704	0.3	4479550.0	3879806.0	3202536.0	60	62	102	103	All	62.0	36.897465601397684	23.76099158243044	16.92090308953173	13.234871931521019	11.120702679572375	9.815464937601925	8.949419005131464	8.336819167534355	7.879515752997449	7.5227429497233125	7.234289988132146	6.99427254332192	6.789870172861495	6.6124904215380145	6.4561729011140585	6.316655051103044	6.190805430022168	6.076268665387918	5.9712363097575505	5.874294816145817	5.784322036627884	5.700415029012093	5.6218385529388595	5.547987555696429	5.478359328636175	5.412532491092125	5.3501508917116976	5.290911117938564	5.234552698443361	5.180850346467037	5.129607771005767	5.080652706682679	5.033832900496279	4.989012856288018	4.946071183477075	4.904898430492933	4.86539530883348	4.827471233129154	4.791043117620184	4.75603438118901	103.0	69.53364922554294	49.500305807221245	37.38827913514471	29.859165566910185	24.991132458660303	21.701871331828773	19.37987251236691	17.672504879612443	16.37033589130248	15.344849411314913	14.514584051342318	13.82630045885021	13.244204185734457	12.743590994839643	12.306989926108944	11.921758914697959	11.578549178445815	11.270302876099722	10.991585880709392	10.738135626573692	10.50654961362415	10.294067471079282	10.098416213742107	9.917698784471181	9.75031263766428	9.594889431510316	9.450249730935148	9.315368510578026	9.189348519250963	9.07139943415888	8.96082132977574	8.856991400767013	8.759353168871952	8.667407609028025	8.580705776406875	8.498842621242302	8.421451754582533	8.348200983834316	8.278788478064685	8.212939453605292
PGnos_high_hv13-2	56836899	35282101	10413704	0.3	4479550.0	3879806.0	3202536.0	60	62	102	103	Bacteria	27.0	16.87184238245209	11.990786748169135	9.596889071516877	8.341149989510937	7.616852242692464	7.154898746075623	6.832202596160717	6.5893504368331	6.395776548856726	6.234686682799521	6.0962549006531415	5.9743951829943125	5.86514463718096	5.765809150206671	5.674488381432178	5.58979907850675	5.510707024642068	5.436421068254123	5.366324008329274	5.299926118294207	5.23683301173607	5.17672285609946	5.119329843620109	5.064431957097624	5.011841754227242	4.96139932107637	4.912966816562036	4.86642420570045	4.8216658957567144	4.778598067914395	4.737136551089633	4.6972051224165385	4.658734146063136	4.62165948184182	4.585921609807481	4.551464928185859	4.518237190551296	4.486189054865751	4.455273722278523	4.425446647806528	56.0	37.640591180896074	27.254711754431217	21.355043258816416	17.898618051881158	15.769865066924046	14.378107968244352	13.410013291272586	12.695707184800202	12.140187957548036	11.688501290314875	11.307782092480522	10.9777408848636	10.68546499850471	10.422488093241727	10.183089735344428	9.963282749084986	9.760196288329029	9.571692544102044	9.396124562385651	9.23218097668431	9.078785172677238	8.93502901929667	8.800128803893426	8.673395564732127	8.554214830817038	8.442032548322048	8.336345099110906	8.236692041608062	8.142650674785347	8.053831833487019	7.9698765251538415	7.890453150874933	7.8152551412524005	7.743998895227485	7.676421947913659	7.6122813182989395	7.551352003851475	7.493425599535235	7.438309025477154	7.3858233518243885
PGnos_high_hv13-2	56836899	35282101	10413704	0.3	4479550.0	3879806.0	3202536.0	60	62	102	103	Viruses	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	4.870991119846133	4.744272532056247	4.620116908908338	4.498797361935873	4.380581478191312	4.265724944756913	4.15446512248351	4.047014955510776	3.943557590808293	3.8442420316829047	3.749180066624699	3.6584446106217974	3.5720694837322955	3.49005054524527	3.412348013119128	3.3388897355995875	3.2695751483373434	3.2042796448190236	3.142859105918794	3.0851543692868355	3.0309954639696484	2.980205483568671	2.932604017196278	2.8880100979390644	2.8462446615472254	2.8071325330314427	2.7705039761311436	2.736195851188711	2.7040524320805757	2.673925933830745	2.6456768005812243	2.6191737997539066	2.594293963336673	2.5709224118835468	2.5489520914725423	2.5282834488024215	2.5088240650005944	2.490488264642075	2.473196712966569	2.4568760113106274
PGnos_high_hv13-2	56836899	35282101	10413704	0.3	4479550.0	3879806.0	3202536.0	60	62	102	103	Arthropods	16.0	9.51780799953239	5.841091222477584	3.894385191144887	2.8980046276511144	2.3835418732097216	2.106269569030948	1.9468616212696348	1.847884707290668	1.781216714345782	1.7326830440818208	1.6949031143288626	1.663901746731908	1.6374603532001546	1.6142917807681534	1.5936161822147037	1.5749375440332267	1.5579231861533704	1.5423373435904826	1.5280037664180532	1.5147842030306504	1.5025657417598761	1.4912531820684596	1.4807643113249342	1.471026889163593	1.461976653094367	1.453555946325386	1.4457127325309242	1.4383998569756742	1.4315744688607301	1.4251975526303622	1.4192335356826484	1.4136499518581251	1.4084171473739544	1.403508020370762	1.3988977880417524	1.3945637770776815	1.3904852342858882	1.386643154970519	1.383020127143976	1.379600189968838	21.0	14.949861955542088	11.362130212011028	9.26983792645676	8.03451138091256	7.277651187493237	6.787891299201175	6.449691221600068	6.199738844521085	6.002827455031968	5.838981195939759	5.6966140372178735	5.5688559762772325	5.451545678519624	5.3421113710911445	5.238933554876448	5.140974152286247	5.047555952424247	4.958228578734154	4.872685313547834	4.790710468411732	4.712145519138654	4.636867040571627	4.56477223788889	4.495769479866798	4.429772191785177	4.3666950397483975	4.306451691794449	4.248953664640549	4.194109910502688	4.14182689653144	4.092008997836561	4.044559074341727	3.999379138101429	3.956371045059716	3.915437165954951	3.8764810067771815	3.8394077609860453	3.804124784429299	3.7705419902121413	3.7385721651760253
PGnos_high_hv13-2	56836899	35282101	10413704	0.3	4479550.0	3879806.0	3202536.0	60	62	102	103	Others	2.0	1.8065398845282514	1.6490884333190963	1.5230352607169275	1.4233487055440897	1.3451501361149383	1.2840752321620832	1.2364335018677903	1.1992240053030223	1.1700704899017633	1.1471237430877774	1.128960003550336	1.1144895441872502	1.1028804143004078	1.0934975612633058	1.085855497075068	1.0795820759306682	1.0743910286750984	1.0700612381202679	1.0664211317226386	1.0633369285655025	1.0607037776162354	1.0584390615657047	1.056477322973045	1.0547664073083365	1.0532645206814406	1.0519379768811603	1.0507594654187904	1.0497067146341912	1.0487614553904605	1.04790861429191	1.04713568280853	1.04643222172703	1.0457894701149602	1.0452000353213964	1.0446576460657537	1.04415695484413	1.0436933790497989	1.0432629726132123	1.0428623218047166	1.0424884602500861	2.0	1.8065398845282514	1.6490884333190963	1.5230352607169275	1.4233487055440897	1.3451501361149383	1.2840752321620832	1.2364335018677903	1.1992240053030223	1.1700704899017633	1.1471237430877774	1.128960003550336	1.1144895441872502	1.1028804143004078	1.0934975612633058	1.085855497075068	1.0795820759306682	1.0743910286750984	1.0700612381202679	1.0664211317226386	1.0633369285655025	1.0607037776162354	1.0584390615657047	1.056477322973045	1.0547664073083365	1.0532645206814406	1.0519379768811603	1.0507594654187904	1.0497067146341912	1.0487614553904605	1.04790861429191	1.04713568280853	1.04643222172703	1.0457894701149602	1.0452000353213964	1.0446576460657537	1.04415695484413	1.0436933790497989	1.0432629726132123	1.0428623218047166	1.0424884602500861
PGnos_high_hv13-2	56836899	35282101	10413704	0.3	4479550.0	3879806.0	3202536.0	60	62	102	103	Fungi	3.0	1.7834734887461932	1.3001612802756457	1.1162214977670621	1.0461073697014869	1.0188747829402125	1.008040246013975	1.0036087918870102	1.0017357680250067	1.000911723959251	1.0005309513893037	1.0003443654067494	1.0002465783336743	1.0001914838524217	1.0001581066575866	1.000136467310169	1.0001215757570274	1.0001108007537816	1.000102677590323	1.0000963466598556	1.0000912778903512	1.0000871294523792	1.0000836720247317	1.0000807463867705	1.0000782386612919	1.0000760652904188	1.0000741635902362	1.0000724856209955	1.0000709940946517	1.000069659572803	1.0000684585046071	1.0000673718250834	1.000066383935626	1.0000654819504498	1.000064655131419	1.000063894458514	1.000063192299423	1.000062542152556	1.0000619384451295	1.0000613763730253	1.00006085177268	4.0	2.4383785038261205	1.7056641283445257	1.3650263677105905	1.2012168217617443	1.1180180522542225	1.0732527389011877	1.0478743868044016	1.0328296827632053	1.023566594036571	1.0176725101003172	1.0138090887622635	1.0112052713002107	1.0094027821433742	1.008122066071267	1.0071887041187608	1.0064916348565323	1.0059587720905978	1.0055424498297045	1.005210565836782	1.0049411010890796	1.0047186754123647	1.004532350626749	1.0043742089838081	1.0042384199571437	1.0041206187038314	1.004017486042616	1.0039264604412759	1.0038455376286968	1.0037731291494427	1.0037079611009374	1.003649000632597	1.0035954018814248	1.0035464656939812	1.003501609252536	1.0034603429049176	1.00342225229667	1.0033869844507752	1.003354236818469	1.0033237485894242	1.0032952937369346
