"Sample","q","m1_a","m1_b","m1_AIC","m1_weight","m2_a","m2_b","m2_AIC","m2_weight","m3_a","m3_b","m3_c","m3_AIC","m3_weight","m4_a","m4_b","m4_c","m4_AIC","m4_weight","m5_a","m5_b","m5_c","m5_d","m5_AIC","m5_weight"
"Bee_Amellifera_hv13_2","1.0","13.2439740182589","0.795583144059259","-17.8329266334196","0.0230209099912392","16.0094297728217","0.309443459829345","-24.9669095353716","0.815168127967746","15.9553895219244","140.734174693793","0.500000000633455","-19.7702304000506","0.060646068848996","16.0094297226549","0.309443483911126","1","-20.681195249661","0.0956348449999641","16.0449736806371","8.50892944341675","24.7061974243885","1","-14.9805138277774","0.00553004819205434"
"Bee_Amellifera_hv15_1","1.0","27.4069334943602","2.31707729731715","-28.2429005308149","0.634113882740077","11.6570357859426","0.484232112492225","-24.8596757140649","0.116817881732926","11.8960922456361","0.925666331304149","0.960807355242618","-24.8401921809208","0.115685394367688","12.7073533047074","0.00106447688937998","0.0260286209868648","-25.0275230037697","0.127044802591265","16.6102852637757","1.38487392308559","0.358985420331836","0.0730057269082235","-19.0315820955711","0.00633803856804406"
"Bee_Amellifera_wild_1","1.0","55.170084845282","3.7462014037311","-51.3093891590817","0.42937708319193","14.5821473952596","0.590560880435641","-37.8812660788067","0.000521145489626989","14.5802750734374","23.7607247090277","0.507066210868167","-33.3852349721058","5.50374410582488e-05","14.7589854373186","0.0322835908186874","0.0248129685376133","-51.7837330652805","0.544303756939405","15.0267388323638","7.19793711342298","461.974382286376","0.168746616999702","-45.681041829057","0.0257429769379805"
"Flower_eDNA","2.0",NA,NA,NA,"0","3.65023097567121","138.579402982447","35.0205319753846","1",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"Bee_Bimpatiens_hv3_1","2.0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0","8.77816343897355","6.8371393153805e-06","0.0174296287296598","1.72649785605813","0.952730883860616","31.5715474779729","0.396985317747952","36.4942040194545","0.0266063013287817","7.73344851382033","0.0472691161393838"
"Bee_Bimpatiens_hv4_1","2.0","6.06135180864676","0.71772481901301","-27.226973300619","0.768315579286703","8.09341194515161","0.294866168540045","-21.7454028839766","0.0495714642660375","8.03950275311899","68.3324834512716","0.500000001145999","-13.7587249441176","0.000914000994938821","8.21005873461406","0.0973992752171147","0.226493004711604","-24.2673429821168","0.174929913606181","8.25259815303824","193.67738383002","64701.8247855798","0.505997638610127","-17.6098192367852","0.00626904184614021"
"Bee_Bimpatiens_hv4_2","2.0","7.06126259540789","0.990704651507361","-29.3152144315763","0.88172255391552","6.88385586879094","0.363827966347933","-25.1074485266855","0.107554155128263","6.8587089408713","36.1212308001438","0.500000001293451","-19.0723406814294","0.00526162843229433",NA,NA,NA,NA,"0","7.05658160872853","58.0269981203893","21605.3399273622","0.409038197120516","-19.1469660179167","0.00546166252392217"
"Bee_Amellifera_hv13_1","2.0","6897.43632772225","1598.53159405269","-60.9193490554033","0.68925395686841",NA,NA,NA,"0","4.440582995344","0.165620911231765","0.68776958396785","-58.4119270325556","0.196743092621858","4.79151877155473","2.47278175293208e-07","0.00669211789249281","-57.3205781334124","0.114002950509732",NA,NA,NA,NA,NA,"0"
"Bee_Amellifera_hv13_2","2.0","12.4859887469668","1.10336195796452","-27.9418528984314","0.000594544061584049","10.9971381142928","0.354105045355916","-42.0389255457084","0.684422812381461","10.9782934413037","76.0819264686806","0.500000000599486","-39.8639221173718","0.230689848052333","10.997138117341","0.354105042188265","1","-37.753211259994","0.0802959136044703","10.997142105534","28928.2243769113","81690.9966506715","1","-31.7528028632387","0.00399688190015156"
"Bee_Amellifera_hv15_1","2.0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"Bee_Amellifera_wild_1","2.0","130.086246822496","13.1551955880442","-88.9436353753729","0.747411937342953","9.86061830781948","0.797634196017778","-72.8338669606893","0.000237338539925229","9.86070257224787","5.3001424089141","0.501187096800683","-68.7208615148328","3.03557160488919e-05","9.88210999394995","0.0561885372630134","0.00918029765732268","-86.6681577612227","0.239577674018149","9.90414940282388","14.6162161513334","2637.95127287264","0.17664843910061","-80.8003186334898","0.012742694382924"
